br_id,br_open_date,br_close_date
1b837a34-c5c8-422a-92ba-0ae76e4e0d8c,2022-07-10,
e70a7ac6-8542-4a22-a307-f884c48601c8,2014-11-27,
a640024c-1e51-499d-9c56-beea5a6ce03f,2016-11-24,
588a4000-b945-42ce-b905-c72c802cd360,2022-07-02,
ae7731f7-7b36-40e4-b798-f863279c8b1d,2011-08-13,
41cc14da-39f6-46a1-a018-070e0eab14d8,2015-06-12,
702e602e-6db5-41b1-ad49-164b04e1a05e,2017-10-10,
1a88ee34-3f0e-4144-ba7c-d36f67af09ad,2016-08-30,
24fdf09c-4c58-473c-bbdb-9aa6773e33b4,2020-10-23,
7c8c56eb-83ae-4471-adb8-d6dedebadf3e,2022-06-08,
c0fdf4f3-d1f2-4b0f-be02-51de001321e6,2015-05-15,
dc1fa7b0-2f3d-4e56-b762-b1b6c209d7df,2021-06-26,
4c14d070-c15d-4062-98fe-1f29ceb75ffb,2012-12-14,
46798c65-75ce-46da-b43b-41715920f44b,2013-12-29,
48b5dcf7-5f9e-416b-8156-6ede4ed8d60e,2018-12-27,
0d53dc73-dd29-49eb-81ff-fb1ffff0005a,2022-11-09,
8db35924-4d30-4c74-afe3-0f1441c2b7d4,2012-07-08,
4043bc5f-620f-474d-932d-e376ebc3f102,2014-10-13,
8e76cda9-43ab-4086-b4db-220d0bbf2ba9,2014-10-25,
5bedf24b-3897-4a41-a3f6-adf3d22d6e1f,2015-01-06,
76067fd4-10f0-4e9e-b1c7-667ed0ffa515,2018-12-23,
a791c532-b27f-442c-93ba-fa3470c372e8,2020-06-07,
f1e76b3e-db01-42f3-ab8d-3fa8981dcb49,2013-12-11,
34ffe2f3-235b-4104-807b-6a9de6bc8486,2017-12-29,
74392e9b-4f69-474f-b6e8-2afddbd44ee8,2014-09-16,
2a5af7cf-ed34-4934-a624-b7623ef8ea87,2011-07-10,
126a66d9-f3fb-468a-b9ac-ef0a193ba906,2013-05-18,
8fde88dc-9924-4373-b43b-0f7fc35235ab,2020-09-25,
a3e074de-2e07-4419-a7ea-266f35e9e13c,2021-01-22,
7575b153-095d-4fb2-a92e-34e7a4257c66,2016-04-16,
d882df4f-7a25-47c1-8d84-723aee58ac87,2014-03-16,
109f0c7c-a436-4066-ae07-60e7a645e58e,2021-02-10,
9ca25229-d1cd-4f84-a66f-8a3ea57b4419,2015-05-16,
a88cbcbc-2a49-47a4-9e81-aa36566845f8,2012-09-06,
8343bf9e-f339-4245-9f2b-aea844009ca1,2010-09-30,
368654ac-41a1-4a62-9618-fa96709560a3,2022-07-20,
6991cf00-2194-4b48-83ac-15628211ba80,2015-06-21,
6f60260d-35f6-42d2-be96-d29077a807ee,2014-08-16,
070e8128-5e4a-4264-b004-c923ea84019b,2014-05-15,
269f5077-f148-473e-a64a-a9d181647b51,2018-11-17,
264a2102-995e-4a72-8288-0d11b42c6aa4,2014-09-12,
a3d7ce47-38ef-4293-9d9d-25d00c797ff3,2013-04-16,
93c5ec90-0096-49df-8745-b8e13a912479,2010-09-14,
334a6599-b86f-4cfa-9738-1413c5c231a1,2010-11-06,
a8e93e6f-35ab-433b-9d37-faac0f71a915,2012-12-24,
9bb95578-548f-443b-9b51-586443d5e867,2013-03-22,
360c6d84-9cab-4e00-898c-ffde0ae964ba,2018-06-25,
108d2739-11ce-4fd0-9f62-b2949de9ae8d,2018-11-05,
2fe3db66-7cdd-48f7-97e3-fea28ee13f74,2014-09-21,
f07dcde0-1224-4bc0-b4f2-2fb959e691c6,2021-06-06,
e86216f3-f425-4c37-a00d-0dd8e65fde04,2013-09-12,
dbfdd6a2-a16a-4f76-b3e2-3f4f14256733,2011-09-12,
dd6d1749-a825-456e-baba-eb34441eedaa,2016-12-23,
a9cf1902-5677-4f27-83a9-f00a952928bb,2021-02-10,
45db847e-8419-436d-a342-fa99037af34d,2012-09-04,
73ae6fa1-e325-44b7-894e-6b6bbad39f8d,2014-03-18,
a55a00b6-e4e8-422e-a0ea-0f00687e7c93,2020-04-30,
0efb7b72-aff5-4658-9a07-759a2e38df04,2019-10-19,
71fe2a72-c2cb-465f-9cc1-33acbed9cbc6,2011-04-23,
53643c0f-b94b-4e7a-8b21-2ebbcb8041c5,2020-01-03,
ec8ad6cb-fc4a-4ede-8969-9fc273d26a85,2015-03-10,
34d609c4-b719-4a08-9aa4-c63b3486ec60,2016-07-08,
484f0b86-8fff-4cb7-add1-c1174f23e036,2015-08-03,
c9aa4a0d-e1be-4856-8366-ce17743ac78b,2014-04-15,
87dce430-6a7d-43ec-b83d-4557694e4762,2021-09-08,
cf73dd91-375b-43a2-a32a-1be5212ce62a,2017-10-10,
e30878a7-00c9-4be7-ab4b-ddfc795cd33a,2011-04-13,
253ee5b0-26f8-4302-ba3b-0ad559fcd482,2019-09-18,
0314c813-a9ac-4874-ba0b-e4f1e60c524d,2015-05-30,
72655b9e-393f-4a58-8abc-78e5605e8615,2021-07-22,
32118860-d76d-4111-9bb5-050225e3c5b1,2017-07-06,
87750b61-d38a-478d-ade5-9aa51871c699,2017-01-18,
d3df5232-74a6-4e53-a962-2b66900c6b72,2013-11-20,
34cced65-2966-4cff-b2ab-54060c847b1b,2015-02-21,
68406d83-dc76-4b79-abb0-d1d49c65a3a4,2011-08-24,
4053870d-50ca-4bc9-8a1f-64492d6724ab,2019-11-02,
cca712be-49c5-4335-bbf8-c9984e99d6fb,2012-09-14,
b05be982-72b8-41d6-b179-b7b2fe12a9d9,2011-08-29,
259b0282-ec47-4b58-9c29-9692f0330247,2017-07-10,
d64ae5e2-b550-403d-8996-1d557882885c,2010-05-19,
0f789766-ef42-4029-b385-49bda5e9d4ee,2015-08-20,
ebab0411-74cd-4f14-b578-e11c90386c46,2019-10-27,
e9db025e-d595-43c9-b64a-9dc33d84aa61,2021-07-27,
ee2fe0f1-d1f3-40c1-b6e5-a9f52ffe55c2,2022-04-24,
20c8e219-6cf0-44e7-9ce3-5912d11f1919,2011-10-04,
dfce3ecb-ef83-416b-b059-4c8ef370e365,2011-03-13,
dfcfbca0-3af9-425e-a2c4-4398f7dbff07,2019-01-03,
a057626b-dd3b-41a7-8e90-4701be045893,2011-12-01,
1c74773a-259b-4de9-989e-c5e0965077bf,2013-02-19,
bfc28be5-0f2e-4550-8286-f3bce020848b,2013-01-13,
19309ef7-90ce-4a2e-a765-1036815a5b8b,2022-04-23,
807d5c61-68de-4e5c-ae91-b107e3acbd26,2010-04-18,
3e6c9659-1cf1-42e8-8b5f-98c435fb4034,2015-06-08,
e32a64cf-067c-4611-a374-4538e9839ee5,2012-06-24,
feabd72f-647b-484f-8cdc-74a322ed8a52,2015-06-16,
3ac49e84-5ed3-4676-87b7-32c015079e4a,2021-07-16,
8d653233-347f-41b3-b470-20bff09400c9,2015-11-18,
16717e6d-50ff-4db1-9311-91871257a924,2021-03-22,
41c133ce-cd5e-4573-bb82-cd18e0f551fc,2012-03-16,
3440a647-6081-4177-a5d5-9852c9c5b59d,2015-06-16,
26a188e8-ce5d-4a7a-baff-8847d78c2830,2019-11-10,
76969d83-be05-4554-9ca6-86bf3d09f74d,2022-01-17,
cf329311-db18-492f-9a24-98fca06559e2,2021-09-12,
1e03956b-f977-45aa-8cbe-3355a23da4af,2020-12-24,
e780462f-57b1-4b67-b434-f3d6ee62630c,2010-03-25,
3e04c7b6-875b-4489-84db-b86c3a5a7c92,2021-12-07,
9b239e01-e549-49b7-bd86-c53a4de3c6f8,2019-02-03,
834e273c-b7e6-41de-9158-62876f5b689e,2016-11-10,
8f933243-c841-4937-a6d8-a0cca1ed342f,2016-09-22,
08631e23-e307-4285-ab9c-bb42603086ac,2018-05-21,
f786cb89-143f-4854-bd62-13a6fc56754d,2011-01-23,
444b264c-a388-45ae-9c51-0e3c32a94ccc,2011-03-26,
ff328ff2-30b3-447e-bea1-9cd1da248e60,2019-09-18,
e6415988-177e-43d6-b09b-1b32eaa94cba,2022-02-24,
0b690dfe-ec02-4f9f-8ad9-4241c84bfaed,2013-01-01,
c67c3eb0-f0fe-4536-9053-1e4652ea437f,2012-05-09,
ec7652b9-81cc-4b4d-b2aa-28577569b3aa,2010-10-29,
1608b77c-d9fd-4ae1-9dc9-09fc53330bff,2015-07-13,
b2441c9e-d201-437c-8c84-c89a0e085f19,2012-05-30,
52d326a3-c885-420d-b6d3-1d8c0be2d3f0,2016-03-31,
0315cf9b-6216-447e-9a17-262199af8c15,2021-05-24,
ace05173-3235-4c7f-8734-325a90b93e45,2010-08-18,
dfd7cf05-fce6-4b9b-940a-860e918629ee,2012-07-10,
eedf5e1e-ea55-47fc-ae10-d7fd5c50b6bc,2015-01-07,
c0bbbf04-987a-4804-b60b-c029c3d92549,2020-01-27,
65d1cafd-bba4-415b-85ac-175b5f831e0e,2022-04-10,
4ef19b4a-3dd9-4402-a0f2-8a7bd4705333,2012-01-23,
5b464bc0-dcaf-4ced-a521-6e5036a67f48,2015-09-20,
a000f9a1-74b6-41e5-afe8-3f6fd2aaeedd,2018-03-13,
0119a392-c894-48c6-a3ba-5a6565980f24,2020-05-23,
13a073d5-27c7-48ba-93e9-12b86d85acc5,2019-02-23,
3a8825c0-926a-4226-a4c7-650d09a4f2e2,2013-05-23,
f1793239-3aac-4d1c-8d30-74f854a25162,2016-02-15,
ac6003f4-5f22-4d3c-8fbd-1182fc8d5811,2021-08-27,
23965bcb-d379-434c-98cf-f21672dba3f0,2016-08-25,
b9d483e8-0fa0-44a6-8757-6924255a258c,2021-11-18,
72978c6e-309a-4d20-bb9c-41272bf5e10e,2010-07-02,
f58547e6-5fe8-423b-a399-e89ec9d16dc1,2011-06-28,
955d2624-23e2-4beb-b3b7-65fbaa4625c4,2017-09-27,
beed1cec-16fc-4a40-a9a8-5ff280739dbd,2016-08-12,
2c2ea357-96cf-498c-a007-8ca3f21d5e1a,2022-01-19,
97adb9bf-cd42-4d2f-8c58-eda51f6d7252,2018-04-21,
be2e3c11-23b9-4e3b-a49c-32adade82733,2015-05-28,
0c10e60f-6915-47fa-96a5-7b0d3656ed56,2019-01-03,
be5d94d0-566c-40d0-a0a1-82c853f41711,2022-02-25,
e9806258-7b20-4482-ad9c-1ea850303209,2018-11-09,
a66af7db-2677-42b8-829b-3f0c6642d348,2019-12-18,
40a4aff8-ba8f-4cae-9e23-944a5b178040,2016-07-25,
1f644d7e-f736-4b1c-8579-59e567f7dd91,2017-08-05,
b552f100-5af5-43a7-a2a6-635b895594bb,2022-03-19,
833a8cfe-448d-421b-9f29-fa366200830f,2015-04-05,
a2c1405e-7ecd-4ab8-9d47-3c31ae23c22b,2015-08-25,
828e5614-c2b7-4a8c-9075-8c4f54c12cf3,2022-09-02,
5a2f7dd0-cb8a-4ecc-8d86-47a9c4f4ee27,2019-07-04,
3448c180-ca8c-4b52-aadc-9e25df2c2ecd,2011-04-14,
1da6bd11-3bb1-4fac-989d-77c673a89240,2013-09-06,
763cc0ca-39b0-4197-bbd7-84e348abdfec,2012-05-28,
3603cba4-8a5a-40fb-9133-738704f911fb,2022-03-21,
2e4ceefe-1ef6-42cd-81f4-24d163370d1c,2020-09-14,
84021e67-2e49-48ea-a93f-ee62d022361b,2020-06-04,
dbf72287-ebcc-43d7-99ba-a9aeefe2b5dd,2022-12-20,
48b5eefd-ded7-44d7-9b5c-bd0ea3889a7c,2018-01-20,
e625d70b-ea0a-40c1-a5b0-a2c3dd07ac98,2011-08-12,
bc16e32f-96ec-4972-b323-2aaa489034f0,2020-08-19,
57a48d68-5c12-452f-85f4-ea09791a6db5,2010-04-02,
8dd11cc6-ed17-40e4-a1fa-14e4b8288885,2011-04-03,
25fa1de1-7f1e-4368-a6e8-eadc103bded4,2019-02-24,
4edd3472-091b-4cde-9d57-8d70692669f8,2015-02-28,
ba57b74e-593d-48ce-94f2-a15cdd1b6d08,2018-07-19,
fd4aab2a-d9ff-453a-bb43-21f202c64a7a,2015-08-02,
55d5ce96-be08-424d-abd7-2be75f6ca16e,2013-11-04,
a756acc1-9650-40e8-911e-036b01c3f548,2015-06-05,
7be39c98-5984-41e0-bd5e-e44f81fe9773,2014-11-28,
6a7c3cb9-ffe9-4f85-85d5-908d0621ba49,2016-02-10,
851818dc-1104-4f7b-8bbf-b22413070445,2010-07-24,
fa9b090b-d0c9-4ee5-a574-1a7baa25ef2e,2019-01-29,
ff469791-e330-49c9-9671-75d91940067a,2019-01-03,
ddb11801-f506-4595-86d0-bec52824564e,2015-03-24,
0f7b03a0-748b-4451-9a74-f59c4d456b32,2014-03-23,
526a435d-ff90-4e15-8b21-0c98690aff7e,2010-05-22,
afdf2d36-0b89-4c27-b162-c91eb2cbe3c0,2010-03-31,
6cc9576f-018a-4774-a04e-8ff07830e28e,2020-11-29,
f09ddef2-a1e7-42d7-b151-b5e1b342293e,2016-03-13,
70f95964-f896-4871-907f-2e4a9da226bc,2019-08-14,
a2355f02-4289-432b-9098-9d3b1bf807e6,2020-02-24,
ca79a9de-b62e-47e4-9aa9-9ec2c7dca052,2018-10-30,
93adfd85-9a69-4c11-81d7-171af661ea71,2013-09-21,
2d70831f-8238-46e1-986c-782ddb90a04b,2014-03-19,
2bd4e759-6c61-48bc-852a-9c2c316e2c61,2013-11-26,
fffa7e8e-5963-4c6a-9e4c-51a644580e21,2014-09-14,
b9142379-c2ca-4912-8514-ba565bac75a3,2013-09-16,
1b198e4d-a6b9-4492-897b-3a24caf8a46d,2017-03-20,
36128cb1-636a-42c2-baff-65afce3d040f,2016-06-21,
dbccffcc-ba41-4e70-bb8e-c0b99668299a,2018-01-11,
dd6e4722-e909-4ff2-9a97-f66cf50788e5,2013-12-22,
add353ea-9603-44c2-bfbb-aa2c082ac8db,2011-03-26,
38a7c4dc-0f36-42a1-b628-817cf87cee4c,2015-01-10,
112104c3-feba-439e-aa2a-f33c41bc8c3e,2017-02-01,
d6098f65-b6e4-444b-89f5-5109a204fb21,2021-09-11,
1935cd7d-1404-4dfe-81a4-5fc44a0d3e0f,2013-12-14,
b5ea39a6-5786-47f3-90ba-9cf5ce9513cb,2018-01-27,
c8e792ce-9da5-4af4-a9ea-954d05d7db6d,2020-10-10,
2fc19c2c-db84-4ea9-80e2-f90ec8f6f412,2020-02-27,
d71b6854-abb6-4e83-885c-89f6213309d2,2018-11-17,
1de46d42-2ffe-4517-b2d2-0c8ce9376603,2018-06-25,
59979f57-781b-4c78-b5e6-f8da9c85fa38,2015-11-18,
ff0af983-3cc8-4ea7-a59c-b317897621f2,2015-03-13,
efe3e9c8-2d83-471f-9f95-f1510e36d88c,2020-03-05,
b0783a6d-2aa3-4ad2-bfe4-e9bd276f3537,2011-10-13,
8908e7ab-738c-4e25-951f-fe4b2da41dc7,2018-12-07,
74978d11-f151-4b2f-94da-67285ebecf34,2013-04-25,
d6174d29-3cec-4663-8178-a6aed0913108,2015-12-28,
2c579a86-236a-4c9c-89ca-63aa5712baaa,2011-01-04,
9f342cb2-5c06-46bf-a681-8079b632ed36,2016-06-02,
524f525e-f469-4887-9641-a137112a362a,2017-10-14,
a614cee9-d704-4ac5-9f8c-3a9f7328641c,2019-06-13,
01b864c6-a6c9-46bb-a1f9-5ca9f1b37589,2018-08-18,
e5ea137b-fdb9-485b-85d9-e6e292363e8a,2019-08-20,
676ec43c-dc5b-427d-8105-2552631a10e5,2021-12-03,
feb893cb-47af-4878-b3fc-cbc38e09b006,2014-06-25,
0c2c719a-3b88-46d9-9930-9540f1718838,2020-07-27,
7036fc04-8c5a-4875-b64e-ab04443ea08a,2018-07-24,
3b8defda-5f58-48af-b3e0-db4680367aff,2010-01-18,
7c98b806-ac47-4021-b8c3-d03d30125dc0,2022-02-13,
5359c11f-bc3e-4e4c-91fa-3bbf1f1ca211,2014-05-16,
3db18dd5-a1ed-42bf-a6ca-5078cf109c60,2010-09-25,
3a3ff017-f25d-4f1b-b5e5-5dcc863a279b,2015-07-29,
6c2f8930-f910-4333-8952-0b383d644383,2016-11-02,
2116214d-2d09-4500-b170-b511ae257e1b,2018-10-14,
41f446d1-962b-46bd-9b8e-51736e57fa15,2014-06-02,
f68686ff-40bc-471b-b60d-587d7a916966,2020-11-22,
d23fc397-2d9f-4a05-98fc-aa446f396192,2020-01-21,
a299e269-9ee1-4ef3-9c0c-41328fb7a579,2012-01-11,
14f34594-3e1c-4c60-b1af-6297d6c08b84,2022-05-10,
d6708b2a-981d-4767-a1cb-017482b76967,2020-04-29,
1cb20e0a-aa37-4a52-a3d5-b17afec83bce,2014-09-23,
eed2f81e-4ad3-47ca-aaeb-198fd72ac5a4,2019-08-14,
ce08c7c3-af87-4bb4-9f4f-18dac13a9240,2013-01-03,
febfc701-fcd8-4467-bfa6-0a89198bee5d,2017-03-06,
3075235b-5880-4cb8-8de4-a4bc08789cb0,2020-06-02,
34de720e-5059-497a-b1d2-59b572c2c71b,2018-03-30,
ccd88d05-58da-41c3-aead-4081acec9e49,2018-03-03,
5ac08556-c599-4301-9d3d-ed2374ef393c,2019-04-07,
2aba0178-ddad-44cf-a49a-5d6d9a21916a,2015-01-19,
e726e5a3-dcda-4bc2-b867-bdf67691b0b6,2020-09-29,
01094666-1100-4cfb-88f9-a97b2b27a35b,2018-06-27,
1e9b869a-579c-4e1c-8a15-34a91b4db8c2,2022-05-19,
83b89121-771f-4d04-880e-8d8c976a0a5a,2011-06-19,
200c2f03-0e10-4c52-b0f0-c781fbd4c942,2010-10-12,
eb4735a0-786c-4b09-89b0-79c2123cf39e,2013-02-03,
c93f07cb-1b86-4924-b0f8-6c571f805aba,2011-05-19,
ef07578f-ac97-4e78-b49b-73d79d7150b2,2021-05-04,
faf4200b-1929-4e1d-9d1d-ff3f43fc9783,2010-07-30,
0ab0bd03-7cdd-413c-93c5-3021a22db8bd,2016-09-13,
72659b26-f333-47e4-abc4-7d966f792943,2018-12-14,
696ee5bf-3529-45d6-9280-6312716e4263,2011-01-12,
2f13e774-f578-476f-8e31-69556f58848e,2018-12-24,
d268819e-60cb-45ed-a38c-b42a586d8ae5,2019-07-31,
bf0568c1-f2c0-45f0-9d27-6d403a36f620,2012-01-03,
218682fe-34a5-4e65-bc0f-47f1b262b688,2020-08-04,
ff78df04-3085-4087-836a-ec16f573d329,2017-05-23,
1101c7a4-762c-4d85-a6f1-68c25c4c2cfa,2022-08-23,
e057ae53-e31a-4670-b3d8-e6e6d4166a44,2019-11-30,
dd6abbfc-2991-491e-aad1-e0047965ae72,2020-01-13,
b489697e-c0d0-438b-ba0b-286be3541848,2017-04-09,
9c43c26e-4cd7-400a-95a8-347bf5d2bdeb,2012-12-14,
fb3bb578-3698-4a0d-be27-1ef7dd6993f4,2019-01-08,
6c8f8f8c-9ff1-492a-ad9d-6dce27d7c0cf,2019-12-26,
360187e9-234f-4942-bef8-4593e661a00e,2022-08-25,
a22fe123-1cc3-4462-bc70-3594c1e0aab5,2016-01-03,
9b092ddb-895c-41fb-9fc5-4c04e1640570,2022-06-30,
41f45f82-3dfe-4c8d-9ea7-9633e2c45a43,2014-05-04,
26d34fc1-0e3b-40f9-a151-364b91020144,2018-03-26,
01aad71d-18c7-434c-85ef-ebf2cb756dde,2021-01-27,
f0d9cd67-c143-4788-ace1-54a373270c61,2018-09-06,
617ba268-84c3-4444-a18c-7e1844cfba27,2017-06-19,
8674c198-f3f3-4c6a-a645-dfd93dbbc993,2013-03-23,
d879c688-2af3-415a-996f-bf614edde06f,2013-01-24,
51ea027e-b174-4ca8-99a0-79562491dd72,2011-12-07,
9f5800c5-0abe-48ef-8e0e-3df76194b216,2014-12-13,
000936ce-f012-4c84-906b-2c1ac941d319,2017-04-03,
12048282-e569-40e9-a331-820461259c1f,2022-02-10,
eabfb171-0dc3-4a50-9bd2-aca3c4fb5435,2016-09-08,
594aa698-4bb9-4661-b244-eeb6726b6011,2017-02-08,
917d7964-67c9-4fa6-8e5c-05842f35a9d7,2021-06-04,
d7081f92-3af8-4bd2-9e86-72f25f00a792,2020-10-17,
da5e1e5e-fdb3-4ed3-b42c-da1f397d1824,2014-11-07,
5aea358e-051d-4952-abae-7b096385d080,2012-10-14,
f404f2d6-20fd-46fb-9b6f-e4ee0dd15a3a,2020-02-10,
bafd43ac-818a-4c60-878f-29f102190126,2011-06-03,
ffb8974b-54a1-40ec-8966-5f0453a57ffd,2016-06-09,
bb2d1f35-bf7e-496d-9ada-0e74fe7c3d56,2013-02-09,
64eb7052-4e4b-4b1d-a86d-29fa2ba6590e,2017-08-04,
f6f665de-ee48-4fd1-816f-41685551d2b2,2012-06-30,
83aab8c5-dc82-473a-ad4d-2f91387925ae,2012-03-26,
ff6f8705-1255-4646-8f98-9b8ec0a20677,2012-08-31,
069770ce-e982-418c-8185-db1fcb0a40fd,2017-11-06,
dda43004-258f-4b55-9334-0951a8de0abd,2018-06-30,
17859d12-a870-489d-8198-11d654436c6f,2012-03-19,
dfc1b70b-b916-466a-ad70-656354f5c4d2,2011-07-24,
d2b1b9a5-32d6-4d17-b985-81fe2709dd6f,2012-08-27,
8aa51b24-01b1-4d68-8991-e9d81c5958f7,2019-02-02,
41f71f9b-468a-473d-92ba-e1eaf3464532,2022-11-19,
65377b10-0789-4826-9fed-0aa1b816fda9,2011-01-23,
13dcd88c-1a24-461a-98de-6cf50d35fd50,2016-10-25,
52bb9e49-dc6b-4cfb-914d-801d52d95edb,2011-05-31,
3b4edcda-6aa1-42d3-a0d9-52815ad1307a,2020-07-11,
570bcb69-664a-416b-a6ed-8e29943a09e5,2017-11-30,
c72e416a-261a-4176-9033-9a4e13488cad,2021-05-03,
93ba1a76-f0f9-45d7-a4f1-57d1c63b5f67,2013-12-13,
a89132be-0e18-415c-b567-9d94704388d4,2016-02-29,
c7df6bfa-e8e7-4635-848a-e7f2df219553,2017-01-30,
c574f879-ee04-488d-8bca-cc6927e6125a,2011-01-21,
6c51a091-4f0b-4e2e-b762-40796698bfbf,2018-04-04,
11a8d0ac-4e88-415e-8300-26372d9cb40f,2022-03-14,
1fd657d4-2b22-405e-abff-7ccdac331f30,2015-05-22,
86911a5c-b2a2-4da4-81b3-110d8bd0b98d,2019-02-01,
a69640be-28de-4054-b7b1-0e85cdaf5b33,2018-04-27,
ef6aa081-0bbf-48be-a354-065e54b7dccd,2012-12-08,
806c4b6e-fce9-4332-bd24-b60248c93e33,2022-03-20,
5b29f443-e609-48d2-bd91-96cfa880fa88,2016-04-19,
bc7aa274-115d-452e-950b-8591c75e875a,2012-02-08,
f591fc45-d3bc-4af7-bb3b-08df28d74fe4,2012-09-13,
94aa3fa8-f858-4e1c-aeb0-7d544230fd02,2022-05-10,
5ab22f3e-f27c-42b2-98bc-a89e04ff7b2a,2018-07-04,
ebd727d5-582b-4414-accc-bd58780a3d99,2018-05-03,
9031dfc3-bb5a-43e0-80c4-4d6f95496e6c,2016-04-26,
039b61f1-7425-4b34-98db-babc5a021e96,2013-10-21,
59813e00-e098-4d3f-bef4-ec268df1e38a,2019-09-29,
fa01ae3c-9125-4ddc-959f-46d56b1af4ec,2017-01-25,
6949651b-3824-4e80-8516-6f15b5f4254d,2018-03-10,
00474a8e-5032-4fa2-a15a-b1ab8b2fb2b1,2014-07-28,
a470fe51-0d92-487c-a07d-27b9b989b129,2013-11-18,
f6bb7bf7-b0ae-40f1-93b0-7edcae4c21fa,2017-06-19,
47d3e67d-737b-48d9-8644-6294dd9dab87,2021-04-25,
686c949c-dc3d-4d3f-ae0f-c66688c0d0c5,2017-11-09,
56a569d3-dcf6-40b5-b8d5-8c9515572ea3,2022-10-12,
9a4955d1-2831-4ab2-a5cc-9154fab9e344,2022-01-20,
c65a5183-c5d1-4db9-9064-d82e44f57ecc,2022-01-18,
c52d218c-d97d-4bc3-bab3-4b8bdf7057b5,2016-02-05,
5c314a26-49ca-4625-9161-0e8a9948f45f,2014-03-23,
7ca4eeec-6130-426b-9057-8362a8f390ab,2015-06-16,
c61a9d32-1553-42ee-86c2-d84d4e9dd353,2020-02-24,
589d4633-c693-46df-8f96-49c6609aa73f,2021-02-11,
78a573c0-72e3-47f4-a9cb-92b83175379f,2019-09-20,
4a63e820-7b67-4f93-adb8-d146160d7418,2014-03-15,
b77b1b55-d601-4efe-8f7f-835aa7245091,2018-08-03,
e5bf1133-0938-4208-846f-019bc5b89a2c,2017-04-28,
c5fedac3-348c-4ade-9755-3dda6ec494c6,2012-05-10,
f5024dea-805e-4eef-93ea-02b9d7025df6,2013-10-24,
28a82356-6484-432d-8d78-4c5387cc8f4e,2015-02-23,
638336dc-eb36-46a3-bf28-47258d5df315,2011-10-11,
6e1c5b23-b7ea-4dd5-bc61-229345eee08c,2021-11-20,
716972ea-99dc-4046-9108-320d97d8de56,2019-05-11,
098e4aed-e4a0-446b-a667-db1353710066,2012-03-31,
d6b71f27-e487-4a7f-b7da-6663e139c187,2011-04-17,
d04de1b1-5ec0-446e-9d14-2129d13c7ed1,2015-07-10,
f4107512-8462-4356-b4b0-840f126547e1,2010-05-02,
7f8fb85d-a418-4238-be0e-051d2ee995bd,2017-08-27,
0f3a941d-870d-4407-8fa0-c72850f02d3b,2021-07-18,
d8728c43-9e2d-4aaa-b763-0bb56ca0f377,2015-11-05,
092ae5f5-484e-450b-a190-d8711dc9b6f3,2015-12-18,
8e6750eb-1c5e-4834-b2ef-2f8e5a64ecd6,2021-05-05,
d03a0bf7-3ca1-44b7-8870-9b98aa79493c,2015-05-23,
67e6bcb3-1e02-48a5-b46e-0b6bc7d8ea57,2020-01-11,
7fcba21a-f6e3-4818-9c58-2655b49829c3,2016-10-08,
80a524fb-2548-48a8-a184-26aae96a59af,2021-07-08,
8b46d44a-a41f-4ee8-b78e-bd20163dc954,2018-07-08,
90a058c8-de9d-44a8-9e33-424e083b5f70,2010-05-15,
474e007e-8e6b-4371-a38c-00df4b88fa09,2012-11-23,
17eb802b-0dfb-4736-931e-9678514943d7,2015-06-12,
d59e28e4-6ce8-452f-b6f3-5c4abef7d524,2020-05-02,
7554423a-2cef-43ca-b5ef-91691a5be88d,2016-02-25,
c8b4c910-acb1-4a15-ae32-1d1603377aa2,2022-09-30,
d486f51f-ba0d-4b52-ac22-96cec977d826,2010-09-16,
f35bab06-502c-4424-b55f-f65ba4d37e50,2020-09-05,
26e8b835-8ffd-4fbd-bd4c-3c7b0e6b8566,2020-10-17,
ca7f232f-af70-49a2-8b3c-a4a70598baf4,2019-03-10,
94129cd6-c605-44b9-bac2-bdcc2e378c2c,2013-03-04,
3554eea3-423f-4077-b048-8441567c994e,2011-08-18,
e6231f23-69ab-43e1-ba07-449f67cef161,2017-05-25,
58c89be1-6cdc-472c-a168-a344bcdb4e4e,2014-10-17,
b5ad1f0c-cb2c-4b22-9f42-e9733cc08df3,2011-02-07,
672354d4-e058-4c65-8bb4-d22665d489b6,2012-04-01,
859654f3-f7d6-4e82-8b65-9845be2ee42f,2020-07-05,
9ac4565c-2973-4f3b-8f74-53be4f2b3ee1,2016-12-15,
04ec19d3-3dbf-4545-bddb-79277e9038cb,2016-04-21,
83188209-c34b-413a-ad8b-8eb54d8e4b9f,2014-08-25,
f546c4dc-7c34-495f-aeed-cb086f73faff,2014-06-02,
daf8493b-d916-4574-8eee-8ad6c06931da,2022-07-17,
8a674e5c-a646-4eb3-b100-d71263f49623,2020-01-28,
79f0224d-5fd8-4fb7-88de-d84359213617,2019-09-23,
70160b80-f7f5-4276-a3bc-da47b3262bdc,2020-01-27,
b80ebb56-1165-49f3-b5c5-ded3c423dbbe,2014-01-04,
05b0a6db-ca65-415b-ad03-406cdf761e05,2022-12-23,
6d837946-2663-4127-bf13-af281eab8f03,2015-05-11,
d6972474-c324-4cbc-a56d-c8690811835b,2011-11-18,
483cb647-b4a2-48d0-a592-bce9d96570a0,2015-07-30,
402de342-09aa-4d08-82e5-b2d15ec93590,2019-10-20,
6cd47588-f617-4066-bd84-e4b4e576484c,2012-11-09,
